Dataset: Southeast US Summer,,,,,,
Species Name: Loligo squid (Loligo spp.),,,,,,
,,,,,,
HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
1989315,39,31.843,-80.897,8,1989,0.0156591652378542
1989317,39,31.97,-80.75,8,1989,0.0932907008351269
1990211,35,31.217,-81.233,5,1990,0
1990213,35,31.305,-81.2,6,1990,0
1990215,35,31.377,-81.155,7,1990,0
1990217,37,31.432,-81.105,7,1990,0
1990219,37,31.467,-81.08,8,1990,0
1990221,37,31.587,-81.09,6,1990,0
1990223,37,31.583,-81.07,7,1990,0
1990225,39,31.853,-80.887,8,1990,0
1990227,39,31.97,-80.752,9,1990,0
1990229,41,32.07,-80.753,7,1990,0
1990231,41,32.187,-80.532,7,1990,0
1990233,41,32.235,-80.532,5,1990,0
1990235,41,32.277,-80.467,5,1990,0
1990237,41,32.293,-80.388,8,1990,0
1990241,43,32.397,-80.285,9,1990,0
1990243,43,32.492,-80.177,9,1990,0
1990245,43,32.557,-80.078,7,1990,0
1990247,45,32.598,-79.948,5,1990,0
1990249,45,32.62,-79.895,6,1990,0
1990251,47,32.805,-79.673,6,1990,0
1990253,47,32.84,-79.648,6,1990,0
1990255,47,32.892,-79.513,7,1990,0
1990257,47,32.913,-79.435,9,1990,0.0076424499474641
1990259,49,32.947,-79.388,7,1990,0.0004644447283972
1990261,49,32.983,-79.267,9,1990,0
1990263,49,33.068,-79.155,8,1990,0.112115286663016
1990265,49,33.048,-79.1,7,1990,3.52665010204636
1990267,49,33.058,-79.147,7,1990,0.364878184135176
1990269,49,33.137,-79.148,6,1990,0
1990271,49,33.22,-79.132,7,1990,0
1990273,51,33.3,-79.123,8,1990,0
1990275,51,33.322,-79.122,8,1990,0
1990277,51,33.317,-79.117,8,1990,0
1990279,51,33.343,-79.117,8,1990,0
1990281,51,33.353,-79.11,8,1990,0
1990283,51,33.37,-79.12,8,1990,0
1990285,51,33.418,-79.098,7,1990,0.003539008907627
1990287,51,33.598,-78.937,6,1990,0
1990289,53,33.788,-78.682,8,1990,0
1990291,53,33.79,-78.642,8,1990,0.0014644170539895
1990293,53,33.803,-78.61,8,1990,0
1990295,53,33.82,-78.567,8,1990,0
1990297,55,33.885,-78.343,9,1990,0
1990299,55,33.887,-78.285,9,1990,0
1990301,55,33.897,-78.213,8,1990,0
1990303,55,33.783,-77.965,7,1990,0.0040215675167792
1990305,57,33.715,-77.883,7,1990,0.009900554248527
1990307,57,33.738,-77.895,7,1990,0
1990309,57,33.792,-77.913,6,1990,0
1990311,57,33.912,-77.908,7,1990,0.0009379921699483
1990313,59,34.048,-77.873,9,1990,0
1990315,59,34.09,-77.857,8,1990,0.0180442059558061
1990317,67,35.09,-75.937,7,1990,0
1990319,67,35.137,-75.84,8,1990,0
1990321,65,34.983,-76.11,7,1990,0
1990323,65,34.802,-76.332,8,1990,0.0269294604154265
1990325,63,34.498,-76.497,9,1990,0
1990327,63,34.653,-76.617,7,1990,0
1990329,61,34.608,-77.123,8,1990,0
1990331,61,34.45,-77.453,9,1990,0
1990333,33,31.043,-81.298,8,1990,0
1990335,33,30.923,-81.315,7,1990,0
1990337,33,30.932,-81.307,9,1990,0
1990339,33,30.9,-81.315,8,1990,0.0356498133293463
1990341,31,30.775,-81.398,8,1990,0
1990343,31,30.763,-81.408,8,1990,0
1990345,31,30.752,-81.435,7,1990,0
1990347,29,30.33,-81.382,7,1990,0
1990349,21,28.91,-80.793,8,1990,0
1990351,21,28.925,-80.803,7,1990,0
1990353,23,28.95,-80.82,7,1990,0
1990355,23,29.01,-80.862,6,1990,0
1990357,25,29.233,-80.995,8,1990,0
1990359,25,29.393,-81.072,8,1990,0
1990361,27,29.598,-81.17,8,1990,0
1990363,27,29.76,-81.237,8,1990,0
1990365,29,29.96,-81.29,10,1990,0
1991211,57,33.713,-77.885,8,1991,0.147437129487841
1991213,57,33.735,-77.897,7,1991,0.0173427585159932
1991215,57,33.792,-77.917,8,1991,0.0058996405573646
1991217,57,33.908,-77.917,8,1991,0.002290058915627
1991219,59,34.048,-77.88,11,1991,0
1991221,59,34.192,-77.763,9,1991,0
1991223,61,34.45,-77.457,9,1991,0
1991225,67,35.143,-75.827,8,1991,0
1991227,67,35.095,-75.93,8,1991,0
1991229,65,34.983,-76.107,9,1991,0
1991231,65,34.802,-76.332,9,1991,0
1991235,63,34.652,-76.627,8,1991,0
1991237,61,34.608,-77.118,10,1991,0
1991239,55,33.767,-77.953,8,1991,0.476214494100658
1991241,47,32.888,-79.513,7,1991,0
1991243,47,32.838,-79.643,7,1991,0
1991245,45,32.627,-79.883,9,1991,0.0085707363975865
1991247,45,32.602,-79.943,7,1991,0
1991249,43,32.55,-80.07,8,1991,0.0020469161110926
1991251,43,32.495,-80.16,9,1991,0.0041411998051676
1991253,43,32.407,-80.277,9,1991,0.0035590359355318
1991255,43,32.405,-80.293,8,1991,0
1991259,41,32.28,-80.443,8,1991,0
1991261,41,32.235,-80.547,7,1991,0
1991263,33,31.057,-81.29,9,1991,0
1991265,33,30.942,-81.312,8,1991,0
1991267,33,30.932,-81.305,9,1991,0
1991269,33,30.902,-81.313,8,1991,0
1991271,31,30.787,-81.385,5,1991,0
1991273,31,30.752,-81.435,6,1991,0
1991275,31,30.753,-81.417,8,1991,0
1991277,29,30.347,-81.38,9,1991,0
1991279,21,28.91,-80.797,9,1991,0
1991281,21,28.923,-80.807,8,1991,0
1991283,23,28.947,-80.82,9,1991,0
1991285,23,29.01,-80.863,9,1991,0
1991287,25,29.233,-80.997,8,1991,0
1991289,25,29.382,-81.068,9,1991,0
1991291,27,29.6,-81.172,9,1991,0
1991293,27,29.762,-81.237,8,1991,0
1991295,29,29.96,-81.29,9,1991,0
1991297,47,32.803,-79.675,8,1991,0
1991299,47,32.91,-79.437,9,1991,0.004247065235714
1991301,49,32.947,-79.387,7,1991,0
1991303,49,32.983,-79.267,9,1991,0.0092442353762803
1991305,41,32.19,-80.533,8,1991,0
1991307,41,32.072,-80.753,9,1991,0
1991309,39,31.97,-80.75,10,1991,0
1991311,39,31.852,-80.885,8,1991,0
1991313,37,31.593,-81.053,8,1991,0
1991315,37,31.585,-81.087,6,1991,0
1991317,37,31.465,-81.08,9,1991,0.159969789154919
1991319,35,31.218,-81.233,5,1991,0
1991321,35,31.293,-81.195,8,1991,0
1991323,35,31.38,-81.157,9,1991,0.0472066892806365
1991325,37,31.43,-81.107,10,1991,0.008605406390331
1991327,51,33.323,-79.12,8,1991,0
1991329,51,33.343,-79.123,8,1991,0
1991331,51,33.32,-79.118,8,1991,0
1991333,51,33.3,-79.123,9,1991,0
1991335,49,33.22,-79.14,8,1991,0
1991337,49,33.137,-79.15,8,1991,0
1991339,49,33.068,-79.155,10,1991,0.829075703520931
1991341,49,33.067,-79.158,9,1991,0.898428543469529
1991343,49,33.05,-79.1,8,1991,2.10356632277149
1991345,55,33.897,-78.19,8,1991,0
1991347,55,33.888,-78.288,8,1991,0
1991349,55,33.887,-78.328,8,1991,0
1991351,53,33.818,-78.555,9,1991,0
1991353,53,33.803,-78.615,9,1991,0.0086926492555805
1991355,53,33.788,-78.64,10,1991,0
1991357,53,33.788,-78.683,10,1991,0.0027547543656018
1991359,51,33.608,-78.93,9,1991,0.0139859431962707
1991361,51,33.418,-79.097,8,1991,0.382020866243462
1991363,51,33.37,-79.12,7,1991,0.0105848455458639
1991365,51,33.353,-79.107,8,1991,0.0058233529036082
1992211,57,33.71,-77.885,8,1992,0.0059039808409131
1992213,57,33.735,-77.898,7,1992,0.0415886705610872
1992215,57,33.788,-77.913,8,1992,0
1992217,57,33.908,-77.913,8,1992,0.316682592459656
1992221,59,34.143,-77.733,8,1992,0
1992223,61,34.45,-77.455,9,1992,0
1992225,67,35.133,-75.847,9,1992,0
1992227,67,35.095,-75.935,7,1992,0
1992229,65,34.985,-76.107,8,1992,0
1992233,63,34.652,-76.622,9,1992,0
1992235,63,34.653,-77.037,9,1992,0
1992237,61,34.608,-77.122,9,1992,0
1992239,47,32.807,-79.673,7,1992,0
1992241,47,32.83,-79.657,7,1992,0
1992243,47,32.887,-79.515,7,1992,0
1992245,47,32.91,-79.437,9,1992,0.0257497373865613
1992247,49,32.948,-79.385,7,1992,0
1992249,55,33.767,-77.955,8,1992,0.17705206493568
1992251,55,33.895,-78.188,9,1992,0
1992253,55,33.888,-78.287,9,1992,0
1992255,55,33.885,-78.343,9,1992,0
1992257,53,33.818,-78.555,9,1992,0
1992259,53,33.802,-78.613,8,1992,0
1992261,53,33.79,-78.638,9,1992,0
1992263,53,33.792,-78.683,8,1992,0
1992265,51,33.608,-78.93,7,1992,0.0028742594538258
1992267,51,33.418,-79.098,7,1992,0
1992269,51,33.385,-79.117,8,1992,0
1992271,51,33.353,-79.107,8,1992,0.047052096091785
1992273,51,33.345,-79.12,9,1992,0
1992275,51,33.325,-79.12,9,1992,0.0236117017550103
1992277,51,33.32,-79.12,9,1992,0
1992279,51,33.302,-79.122,9,1992,0
1992281,49,33.222,-79.137,8,1992,0
1992283,49,33.137,-79.15,7,1992,0
1992285,49,33.068,-79.157,9,1992,0.143593600332792
1992287,49,33.067,-79.16,9,1992,0.160202773328331
1992289,49,33.05,-79.1,8,1992,0.0377656256095921
1992291,49,33.002,-79.262,10,1992,0
1992293,37,31.592,-81.052,9,1992,0.0040633958520541
1992295,37,31.587,-81.088,7,1992,0
1992297,37,31.467,-81.08,9,1992,0.0817555870477076
1992299,37,31.443,-81.09,9,1992,0.345686090041185
1992301,35,31.39,-81.143,7,1992,0.448466360782354
1992303,35,31.307,-81.2,5,1992,0
1992305,35,31.215,-81.235,5,1992,0
1992307,33,31.057,-81.292,7,1992,0.419881376327259
1992309,33,30.932,-81.307,9,1992,0.148088550416902
1992311,33,30.943,-81.313,8,1992,0.0657471702371875
1992313,33,30.902,-81.312,9,1992,0.228903880497414
1992315,21,28.91,-80.797,9,1992,0
1992317,21,28.922,-80.807,6,1992,0
1992319,23,28.947,-80.823,7,1992,0
1992321,23,29.01,-80.863,8,1992,0
1992323,25,29.233,-80.997,6,1992,0
1992325,25,29.38,-81.068,7,1992,0.0062547270343793
1992327,27,29.598,-81.17,9,1992,0
1992329,27,29.76,-81.237,7,1992,0
1992331,29,29.96,-81.292,10,1992,0
1992333,29,30.33,-81.382,9,1992,0
1992335,31,30.752,-81.435,6,1992,0
1992337,31,30.753,-81.417,7,1992,0
1992339,31,30.777,-81.398,7,1992,0.0111234004806037
1992341,39,31.845,-80.895,9,1992,0
1992343,39,31.967,-80.765,9,1992,0
1992345,41,32.072,-80.752,9,1992,0
1992347,41,32.172,-80.53,8,1992,0
1992349,41,32.237,-80.53,6,1992,0
1992351,41,32.277,-80.467,5,1992,0
1992353,41,32.298,-80.37,7,1992,0.779842016214163
1992355,43,32.395,-80.287,8,1992,0
1992357,43,32.403,-80.292,8,1992,0
1992359,43,32.492,-80.18,9,1992,0.0020487252244337
1992361,43,32.553,-80.092,8,1992,0
1992363,45,32.597,-79.95,7,1992,0
1992365,45,32.622,-79.893,9,1992,0.029846429193931
1993211,47,32.807,-79.673,6,1993,0.0629692474267249
1993213,47,32.83,-79.657,6,1993,0
1993215,47,32.888,-79.513,7,1993,0.360454491423424
1993217,47,32.912,-79.437,8,1993,2.0485635491018
1993219,49,32.948,-79.387,7,1993,0.696615574746758
1993221,49,32.983,-79.268,9,1993,0.464996181179789
1993223,49,33.062,-79.162,8,1993,0.143395075301892
1993225,49,33.045,-79.11,8,1993,1.59668234114371
1993227,57,33.712,-77.885,8,1993,0.368603813439528
1993229,57,33.733,-77.897,7,1993,0.0599514436434206
1993231,57,33.79,-77.913,8,1993,0.0019959103761425
1993233,57,33.91,-77.913,9,1993,0.291375258084553
1993235,59,34.038,-77.872,7,1993,0
1993237,59,34.178,-77.78,8,1993,0.0009711384577313
1993239,61,34.448,-77.457,8,1993,0
1993241,61,34.605,-77.137,9,1993,0
1993243,67,35.143,-75.827,7,1993,0
1993245,67,35.093,-75.933,9,1993,0
1993247,65,34.985,-76.107,9,1993,0
1993249,65,34.802,-76.33,9,1993,0
1993251,63,34.497,-76.498,9,1993,0.0456212008924877
1993253,63,34.653,-76.602,6,1993,0
1993255,51,33.617,-78.923,9,1993,0.201763183913308
1993257,51,33.412,-79.095,9,1993,1.91578444798771
1993259,51,33.385,-79.117,8,1993,3.66907719667968
1993261,51,33.357,-79.12,8,1993,0.357191181083874
1993263,51,33.345,-79.12,8,1993,1.10382153564261
1993265,49,33.137,-79.15,7,1993,0.0153049084876294
1993267,49,33.067,-79.158,8,1993,0.857079253097539
1993271,41,32.278,-80.445,6,1993,0
1993273,41,32.24,-80.508,8,1993,0
1993275,41,32.188,-80.533,9,1993,0
1993277,41,32.072,-80.753,9,1993,0
1993279,39,31.97,-80.75,11,1993,0.0027993114804662
1993281,39,31.852,-80.887,9,1993,0
1993283,37,31.592,-81.053,8,1993,0
1993285,37,31.583,-81.087,7,1993,0
1993287,37,31.465,-81.082,9,1993,1.07826843896266
1993289,37,31.443,-81.093,9,1993,0.916235034803309
1993291,35,31.39,-81.143,7,1993,0.124104653847192
1993293,35,31.308,-81.2,6,1993,0.0152248382266919
1993295,35,31.227,-81.23,6,1993,0
1993297,33,31.057,-81.292,8,1993,0
1993299,33,30.947,-81.303,10,1993,0.0027446767115126
1993301,33,30.927,-81.315,8,1993,0
1993303,33,30.9,-81.315,10,1993,0
1993305,31,30.787,-81.383,8,1993,0
1993307,31,30.763,-81.408,9,1993,0
1993309,31,30.763,-81.425,8,1993,0
1993311,21,28.908,-80.795,9,1993,0
1993313,21,28.923,-80.807,7,1993,0.0107763375048516
1993315,23,28.948,-80.823,9,1993,0.0479293217189883
1993317,23,29.008,-80.863,7,1993,0
1993319,25,29.233,-80.997,5,1993,0
1993321,25,29.382,-81.068,9,1993,0
1993323,27,29.6,-81.17,10,1993,0
1993325,27,29.76,-81.237,7,1993,0
1993327,29,29.958,-81.29,9,1993,0
1993329,29,30.33,-81.382,8,1993,0
1993331,43,32.397,-80.287,9,1993,0
1993333,43,32.405,-80.293,8,1993,0
1993335,43,32.492,-80.178,9,1993,0.0360646168147565
1993337,43,32.553,-80.09,7,1993,0
1993339,45,32.597,-79.95,5,1993,0
1993341,45,32.622,-79.893,8,1993,0
1993343,53,33.788,-78.683,9,1993,0
1993345,53,33.788,-78.655,9,1993,0
1993347,53,33.805,-78.628,9,1993,0
1993349,53,33.818,-78.57,9,1993,0
1993351,55,33.883,-78.342,9,1993,0
1993353,55,33.887,-78.3,8,1993,0
1993355,55,33.897,-78.207,8,1993,0
1993357,55,33.772,-77.962,9,1993,0
1993359,51,33.318,-79.118,9,1993,0
1993361,51,33.31,-79.123,9,1993,0
1993363,51,33.302,-79.122,10,1993,0
1993365,49,33.215,-79.115,9,1993,0
1994211,51,33.618,-78.925,8,1994,0
1994213,53,33.792,-78.685,9,1994,0
1994215,53,33.792,-78.658,10,1994,0.0004990216485783
1994217,53,33.805,-78.617,9,1994,0
1994219,53,33.822,-78.557,9,1994,0
1994221,55,33.888,-78.343,8,1994,0
1994223,55,33.89,-78.303,8,1994,0
1994225,55,33.898,-78.208,8,1994,0
1994227,55,33.772,-77.965,9,1994,0.271725111538508
1994229,51,33.415,-79.097,8,1994,0.0096847946777319
1994231,51,33.388,-79.117,7,1994,0
1994233,51,33.353,-79.108,7,1994,0
1994235,51,33.347,-79.12,8,1994,0.0021174620293001
1994237,51,33.323,-79.122,9,1994,0
1994239,51,33.318,-79.12,10,1994,0
1994241,51,33.303,-79.125,9,1994,0
1994243,49,33.22,-79.135,8,1994,0
1994245,49,33.137,-79.15,8,1994,0
1994247,49,33.067,-79.16,9,1994,0.82120512568751
1994249,49,33.06,-79.163,8,1994,0.53918524587346
1994251,49,33.05,-79.1,8,1994,0.547864809405023
1994253,49,32.983,-79.268,9,1994,0.0009679731914612
1994255,49,32.948,-79.388,7,1994,0
1994257,47,32.918,-79.428,8,1994,0
1994261,47,32.83,-79.657,7,1994,0
1994263,47,32.807,-79.673,8,1994,0
1994265,57,33.71,-77.89,8,1994,1.90456082149532
1994267,57,33.735,-77.903,7,1994,1.51817000999502
1994269,57,33.79,-77.92,7,1994,0.0078598856595355
1994271,57,33.908,-77.92,8,1994,0
1994273,59,34.04,-77.868,7,1994,0
1994275,59,34.188,-77.79,8,1994,0
1994277,61,34.458,-77.468,9,1994,0
1994279,61,34.615,-77.147,9,1994,0
1994281,67,35.142,-75.843,10,1994,0.0378434368096162
1994283,67,35.098,-75.938,8,1994,0
1994285,65,34.992,-76.112,8,1994,0
1994287,65,34.812,-76.34,9,1994,0
1994289,63,34.512,-76.508,9,1994,0
1994291,63,34.665,-76.613,7,1994,0.0054898325471948
1994293,41,32.238,-80.508,9,1994,0
1994295,41,32.185,-80.532,10,1994,0.0293893271965016
1994297,41,32.07,-80.752,9,1994,0
1994299,39,31.967,-80.747,10,1994,0.484020053795478
1994301,39,31.85,-80.885,8,1994,0
1994303,37,31.59,-81.052,7,1994,0
1994305,37,31.583,-81.087,6,1994,0
1994307,37,31.463,-81.08,9,1994,0
1994309,37,31.443,-81.09,10,1994,0
1994311,35,31.388,-81.145,8,1994,0
1994313,35,31.305,-81.2,8,1994,0
1994315,35,31.227,-81.228,8,1994,0
1994317,33,31.053,-81.29,9,1994,0
1994319,33,30.947,-81.302,10,1994,0
1994321,33,30.923,-81.313,8,1994,0
1994323,33,30.897,-81.313,8,1994,0.0005863875089092
1994325,31,30.783,-81.383,5,1994,0
1994327,31,30.762,-81.407,8,1994,0
1994329,31,30.75,-81.433,6,1994,0
1994331,21,28.907,-80.797,10,1994,0
1994333,21,28.92,-80.808,6,1994,0
1994335,23,28.947,-80.823,10,1994,0.432384889667133
1994337,23,29.007,-80.865,8,1994,0
1994339,25,29.23,-80.997,7,1994,0
1994341,25,29.378,-81.07,8,1994,0
1994343,27,29.597,-81.17,9,1994,0
1994345,27,29.758,-81.237,6,1994,0
1994347,29,29.955,-81.29,10,1994,0
1994349,29,30.328,-81.382,9,1994,0.0080404763084768
1994351,41,32.277,-80.465,6,1994,0.001563180976536
1994353,41,32.295,-80.385,8,1994,0.133991272572483
1994355,43,32.395,-80.287,9,1994,0.023519790750065
1994357,43,32.405,-80.293,9,1994,0
1994359,43,32.492,-80.178,10,1994,0
1994361,43,32.552,-80.092,8,1994,0
1994363,45,32.597,-79.95,6,1994,0.117925926262158
1994365,45,32.623,-79.893,8,1994,0.272308047980805
1995211,57,33.745,-77.903,8,1995,0
1995213,57,33.72,-77.897,8,1995,0.122077712052268
1995215,57,33.79,-77.92,7,1995,0
1995217,57,33.907,-77.918,8,1995,0
1995219,59,34.038,-77.87,8,1995,0
1995221,59,34.188,-77.79,8,1995,0
1995223,61,34.46,-77.463,8,1995,0
1995225,67,35.15,-75.833,7,1995,0
1995227,67,35.097,-75.94,9,1995,0
1995229,65,34.992,-76.113,9,1995,0
1995231,65,34.812,-76.34,9,1995,0
1995233,63,34.508,-76.508,10,1995,0.0352910606216404
1995235,63,34.665,-76.612,6,1995,0
1995237,61,34.62,-77.127,11,1995,0
1995239,49,32.953,-79.378,7,1995,0
1995241,47,32.92,-79.425,8,1995,0
1995243,47,32.897,-79.508,7,1995,0
1995245,47,32.84,-79.647,6,1995,0
1995247,47,32.807,-79.672,7,1995,0
1995249,37,31.592,-81.052,9,1995,0.0790213345877116
1995251,37,31.583,-81.087,7,1995,0
1995253,37,31.463,-81.078,10,1995,0.329287016126619
1995255,37,31.443,-81.087,10,1995,1.67681889148128
1995257,35,31.387,-81.142,7,1995,1.43973824000225
1995259,35,31.305,-81.198,6,1995,0
1995261,35,31.227,-81.228,6,1995,0
1995263,33,31.057,-81.29,8,1995,0.0502689724505761
1995265,33,30.947,-81.302,9,1995,0
1995267,33,30.94,-81.312,8,1995,0
1995269,33,30.9,-81.31,9,1995,0
1995271,27,29.605,-81.177,5,1995,0
1995273,25,29.388,-81.073,9,1995,0.0008436268385066
1995275,25,29.24,-81.003,6,1995,0
1995277,23,29.018,-80.872,7,1995,0
1995279,23,28.957,-80.828,10,1995,0
1995281,21,28.932,-80.817,5,1995,0
1995283,21,28.918,-80.807,7,1995,0
1995285,27,29.757,-81.235,8,1995,0
1995287,29,29.957,-81.29,10,1995,0
1995289,29,30.322,-81.382,8,1995,0
1995291,31,30.75,-81.433,6,1995,0
1995293,31,30.762,-81.408,8,1995,0
1995295,31,30.773,-81.395,8,1995,0
1995297,41,32.277,-80.465,7,1995,0
1995299,41,32.295,-80.385,8,1995,0.714982857039835
1995301,43,32.395,-80.287,9,1995,0
1995303,43,32.398,-80.307,6,1995,0
1995305,43,32.492,-80.178,8,1995,0
1995307,43,32.553,-80.092,7,1995,0
1995309,45,32.597,-79.95,6,1995,0
1995311,45,32.622,-79.895,8,1995,0
1995313,49,32.983,-79.268,9,1995,0
1995315,49,33.06,-79.163,9,1995,0.360188123703184
1995317,49,33.065,-79.16,9,1995,0.375985865451369
1995319,49,33.043,-79.112,8,1995,0.212724141853044
1995321,49,33.128,-79.16,8,1995,0
1995323,49,33.217,-79.12,9,1995,0
1995325,51,33.287,-79.125,10,1995,0
1995327,51,33.32,-79.122,8,1995,0
1995329,51,33.327,-79.122,8,1995,0
1995331,51,33.345,-79.12,7,1995,0
1995333,51,33.373,-79.122,7,1995,0
1995335,51,33.413,-79.097,7,1995,0.0163466720963301
1995337,51,33.455,-79.052,8,1995,0
1995339,55,33.77,-77.965,9,1995,0
1995341,55,33.898,-78.193,9,1995,0
1995343,55,33.89,-78.288,10,1995,0
1995345,55,33.892,-78.332,10,1995,0
1995347,53,33.822,-78.558,9,1995,0
1995349,53,33.805,-78.618,8,1995,0
1995351,53,33.792,-78.643,8,1995,0
1995353,53,33.793,-78.685,8,1995,0
1995355,51,33.618,-78.925,8,1995,0
1995357,39,31.843,-80.892,9,1995,0
1995359,39,31.965,-80.763,8,1995,0
1995361,41,32.062,-80.762,8,1995,0
1995363,41,32.173,-80.53,9,1995,0
1995365,41,32.235,-80.528,8,1995,0
1996211,55,33.892,-78.352,9,1996,0
1996213,55,33.892,-78.307,9,1996,0
1996215,55,33.9,-78.202,8,1996,0
1996217,55,33.773,-77.972,8,1996,0
1996219,57,33.713,-77.897,7,1996,0.035886170870396
1996221,57,33.737,-77.907,8,1996,0.0065349578960548
1996223,53,33.823,-78.563,8,1996,0.0276289198194936
1996225,53,33.808,-78.623,9,1996,0.0018933223459873
1996227,53,33.795,-78.647,9,1996,0.0521791118071744
1996229,53,33.795,-78.692,8,1996,0.0086026921763819
1996231,51,33.622,-78.932,7,1996,0.0235124111796206
1996233,51,33.468,-79.053,6,1996,0
1996235,51,33.417,-79.102,8,1996,0
1996237,51,33.388,-79.125,7,1996,0
1996239,49,33.052,-79.107,8,1996,0.591075947064658
1996241,49,33.062,-79.153,8,1996,0.0771549500938759
1996243,49,33.07,-79.162,9,1996,0.0233416155553573
1996245,49,32.995,-79.272,10,1996,0
1996247,49,32.955,-79.383,7,1996,0
1996249,47,32.922,-79.435,9,1996,0
1996253,47,32.842,-79.653,6,1996,0
1996255,47,32.818,-79.672,6,1996,0
1996257,43,32.377,-80.278,11,1996,0.0050838684114032
1996259,43,32.407,-80.292,8,1996,0
1996263,41,32.282,-80.448,7,1996,0
1996265,41,32.24,-80.533,7,1996,0
1996267,41,32.188,-80.537,8,1996,0
1996269,41,32.073,-80.758,9,1996,0
1996271,39,31.97,-80.753,10,1996,0
1996273,39,31.852,-80.892,8,1996,0.0318623670224493
1996275,31,30.787,-81.387,5,1996,0.0060248752744934
1996277,31,30.763,-81.427,7,1996,0
1996279,31,30.763,-81.413,7,1996,0
1996281,29,30.323,-81.387,9,1996,0
1996283,29,29.97,-81.3,8,1996,0
1996285,27,29.775,-81.245,9,1996,0
1996287,21,28.908,-80.802,10,1996,0
1996289,21,28.923,-80.813,6,1996,0
1996291,23,28.948,-80.828,8,1996,0.0124277711574178
1996293,23,29.01,-80.87,7,1996,0.0671480548680586
1996295,25,29.233,-81.002,6,1996,0
1996297,25,29.382,-81.073,8,1996,0
1996299,27,29.598,-81.175,10,1996,0
1996301,33,30.885,-81.315,8,1996,1.67479043338864
1996303,33,30.925,-81.318,6,1996,0.0109811232599044
1996305,33,30.947,-81.307,8,1996,0
1996307,33,31.042,-81.303,7,1996,0.0471239562811695
1996309,35,31.218,-81.237,6,1996,0
1996311,35,31.295,-81.202,8,1996,0
1996313,35,31.38,-81.162,8,1996,0.382420023061646
1996315,37,31.433,-81.108,9,1996,0.105288261573141
1996317,37,31.458,-81.092,9,1996,0.0112992593229099
1996319,37,31.587,-81.093,7,1996,0
1996321,37,31.583,-81.075,7,1996,0
1996323,43,32.493,-80.182,9,1996,0
1996325,43,32.555,-80.097,6,1996,0
1996329,45,32.625,-79.898,7,1996,0
1996331,57,33.792,-77.925,8,1996,0
1996333,57,33.91,-77.925,9,1996,0
1996335,59,34.035,-77.872,11,1996,0
1996337,59,34.19,-77.795,7,1996,0
1996339,61,34.462,-77.472,8,1996,0
1996341,61,34.617,-77.147,12,1996,0
1996343,67,35.152,-75.838,9,1996,0
