Dataset: Southeast US Spring,,,,,,
Species Name: Atlantic brief squid (Lolliguncula brevis),,,,,,
,,,,,,
HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
1990017,55,33.888,-78.287,7,1990,0.196470293682842
1990019,55,33.885,-78.343,7,1990,0.203130667853769
1990021,53,33.818,-78.555,8,1990,0.0289966535779756
1990023,53,33.817,-78.605,8,1990,0.771811804997928
1990025,53,33.79,-78.642,8,1990,0
1990027,53,33.782,-78.68,9,1990,0
1990029,51,33.608,-78.928,6,1990,0.0007986546271247
1990031,51,33.418,-79.098,6,1990,0.0063308671996877
1990033,51,33.372,-79.12,6,1990,0.056795304551343
1990035,51,33.355,-79.107,8,1990,0.0767472755431339
1990037,51,33.345,-79.117,8,1990,0.134246853881255
1990039,51,33.317,-79.118,9,1990,0.198516587478256
1990041,51,33.323,-79.12,8,1990,0.167945814725752
1990043,51,33.3,-79.122,9,1990,0.181599376905047
1990045,49,33.218,-79.132,7,1990,0.356362656499497
1990047,49,33.137,-79.15,5,1990,0.0520366888579401
1990049,49,33.058,-79.147,6,1990,0.0211893524403314
1990051,49,33.068,-79.155,8,1990,0
1990053,49,33.057,-79.1,7,1990,0
1990055,57,33.712,-77.885,6,1990,0.033643332816909
1990057,57,33.737,-77.897,6,1990,0.0707934652168808
1990059,57,33.79,-77.913,6,1990,0.373082572639183
1990061,57,33.912,-77.908,8,1990,0.0042626150782501
1990063,59,33.96,-77.873,10,1990,0.0025593028037597
1990065,59,34.068,-77.847,7,1990,0
1990075,63,34.497,-76.497,8,1990,0
1990077,63,34.653,-76.617,7,1990,0
1990079,61,34.608,-77.122,9,1990,0
1990081,61,34.505,-77.298,8,1990,0
1990083,41,32.298,-80.372,8,1990,0.257904530575083
1990085,41,32.277,-80.463,5,1990,0.632202640571399
1990087,41,32.237,-80.527,6,1990,0.840456435381035
1990089,41,32.187,-80.533,7,1990,1.16917392728564
1990091,41,32.072,-80.752,7,1990,0.324389933890184
1990093,39,31.97,-80.748,8,1990,0.340603503283632
1990097,39,31.853,-80.89,8,1990,0.635419617198552
1990109,43,32.558,-80.077,7,1990,0.34559428962917
1990111,35,31.38,-81.157,7,1990,0.0622847326424449
1990113,35,31.307,-81.2,6,1990,0.0287796291912847
1990115,35,31.215,-81.235,5,1990,0.209567168270781
1990125,33,31.043,-81.298,7,1990,0.0064033405270161
1990133,25,29.39,-81.073,7,1990,0.202780343589566
1990139,25,29.232,-80.997,6,1990,0.121074350856044
1990141,23,29.022,-80.87,8,1990,0.274147247696879
1990143,23,28.958,-80.83,9,1990,0.0721952301924658
1990145,21,28.912,-80.798,8,1990,0.141652699494207
1990147,21,28.925,-80.808,5,1990,0.046000132868826
1990149,27,29.598,-81.17,9,1990,0.0278970625261403
1990153,27,29.763,-81.237,7,1990,0.059513309407134
1990157,29,29.96,-81.293,8,1990,0.173142881545826
1990165,29,30.33,-81.382,8,1990,0
1990171,31,30.753,-81.433,7,1990,0.264450488312824
1990173,31,30.777,-81.397,6,1990,0.015740210316133
1990175,31,30.752,-81.417,7,1990,0.590051047144815
1990177,33,30.883,-81.312,8,1990,0.0246688709916576
1990179,33,30.917,-81.308,8,1990,0
1990181,33,30.927,-81.317,7,1990,0.0021622202662774
1990183,37,31.433,-81.103,8,1990,0
1990185,37,31.463,-81.082,9,1990,0
1990187,37,31.585,-81.068,7,1990,0.0778948273728377
1990189,37,31.583,-81.087,6,1990,0.0537252272416155
1990199,43,32.397,-80.285,9,1990,0.20898704696497
1990203,43,32.492,-80.177,9,1990,0.120942959296839
1990207,45,32.597,-79.952,5,1990,0.189757176935905
1990209,45,32.622,-79.895,8,1990,0.199284010743182
1991001,55,33.782,-77.965,8,1991,0.331370666783162
1991003,55,33.887,-78.34,8,1991,0.477668401515947
1991005,55,33.897,-78.213,8,1991,0.729775196176141
1991007,55,33.887,-78.285,10,1991,0.343145241132505
1991009,53,33.818,-78.553,9,1991,0.454393157408771
1991011,53,33.803,-78.613,8,1991,0.621013704681415
1991013,53,33.79,-78.637,8,1991,0.226638835858523
1991015,53,33.788,-78.683,8,1991,0.257845008620332
1991017,51,33.608,-78.93,8,1991,0.0374143491047282
1991019,51,33.418,-79.098,8,1991,0.0873897177444628
1991021,51,33.373,-79.12,8,1991,0.529673308265725
1991023,51,33.353,-79.107,8,1991,0.215464057433505
1991025,51,33.345,-79.12,7,1991,0.466574293672062
1991027,51,33.317,-79.118,9,1991,0.199940575817141
1991029,51,33.323,-79.118,8,1991,0.15080898511378
1991031,51,33.303,-79.122,9,1991,0.0336236282226894
1991033,49,33.213,-79.115,9,1991,0.24265398939502
1991035,49,33.137,-79.148,8,1991,0.384502790953758
1991037,49,33.067,-79.155,10,1991,0.438279163515787
1991039,49,33.058,-79.147,8,1991,0.577763009873036
1991041,45,32.623,-79.895,8,1991,0.205023791341178
1991043,45,32.598,-79.948,6,1991,0.386816014927111
1991049,43,32.55,-80.072,9,1991,0.128305215408452
1991053,39,31.968,-80.75,10,1991,0.205394497281271
1991055,41,32.072,-80.753,9,1991,0.409639673270464
1991063,41,32.173,-80.53,7,1991,0.609205578969825
1991065,41,32.238,-80.528,7,1991,0.171488884802248
1991067,41,32.277,-80.465,6,1991,0.101894147774889
1991069,41,32.298,-80.37,9,1991,1.00019380241713
1991071,43,32.407,-80.297,8,1991,0.361450367690344
1991073,43,32.395,-80.287,9,1991,0.443985126207137
1991075,43,32.49,-80.18,10,1991,0.389989493337951
1991079,47,32.805,-79.673,6,1991,0.339444265765747
1991081,47,32.838,-79.647,6,1991,0.31567364043226
1991083,47,32.89,-79.513,7,1991,1.57210939067
1991085,47,32.91,-79.437,9,1991,0.10314232493152
1991087,49,32.947,-79.388,7,1991,0.592211926446537
1991089,49,32.983,-79.268,9,1991,0.297778368830221
1991091,49,33.042,-79.108,8,1991,0.148471235285564
1991093,57,33.712,-77.885,7,1991,0
1991095,57,33.735,-77.895,7,1991,0.0950229420148725
1991097,57,33.792,-77.913,7,1991,0.303494724157265
1991099,57,33.912,-77.912,8,1991,0
1991101,59,34.048,-77.88,9,1991,0.0062148993264105
1991103,59,34.19,-77.77,7,1991,0.0033989846020584
1991105,61,34.452,-77.463,9,1991,0.327334614470387
1991117,63,34.648,-76.6,9,1991,0.217137804634253
1991119,61,34.61,-77.12,9,1991,0.005389317495044
1991121,37,31.583,-81.072,8,1991,0.0853729309326873
1991123,37,31.585,-81.088,6,1991,0.173871441254959
1991125,37,31.463,-81.082,9,1991,0.0764850710053352
1991127,37,31.432,-81.107,8,1991,0.0574612331338333
1991129,35,31.378,-81.158,8,1991,0.0177016996721482
1991131,35,31.303,-81.205,6,1991,0.0738009863047477
1991133,35,31.215,-81.235,6,1991,0.0477189956421819
1991143,33,31.043,-81.298,8,1991,0.111759378833619
1991145,33,30.927,-81.315,7,1991,0.199363990608162
1991147,33,30.932,-81.305,9,1991,0.207815387665188
1991149,33,30.9,-81.315,8,1991,0.113121183926217
1991151,31,30.787,-81.383,6,1991,0.003543676240849
1991153,31,30.752,-81.435,8,1991,0.0117892947626332
1991155,31,30.765,-81.408,9,1991,0.0252470194511341
1991157,25,29.392,-81.073,9,1991,0.0536391673053329
1991163,25,29.245,-81.003,7,1991,0.134177523654624
1991165,23,29.023,-80.87,9,1991,0.0951113061422645
1991167,23,28.947,-80.822,9,1991,0.133910953209169
1991169,21,28.923,-80.805,8,1991,0.0483854814924998
1991171,21,28.908,-80.795,9,1991,0.196220151416841
1991173,27,29.6,-81.17,10,1991,0.0758220242419406
1991177,27,29.76,-81.237,6,1991,0.115241560397816
1991181,29,29.958,-81.29,9,1991,0.241185465599391
1991189,29,30.332,-81.382,9,1991,0.0350453863928131
1991209,39,31.855,-80.882,8,1991,0.17053019316589
1992001,47,32.807,-79.673,6,1992,0.27302696594183
1992003,47,32.828,-79.657,6,1992,0.335224185576487
1992005,55,33.782,-77.968,8,1992,0.0071456648901285
1992007,55,33.895,-78.208,9,1992,0
1992009,55,33.887,-78.285,9,1992,0.0268763467754801
1992011,55,33.887,-78.338,9,1992,0.136116149097466
1992013,53,33.817,-78.555,9,1992,0.0132376878644673
1992015,53,33.802,-78.613,8,1992,0.0548109782195251
1992017,53,33.79,-78.64,8,1992,0.101717123452225
1992019,53,33.79,-78.685,8,1992,0.0387878548731003
1992021,51,33.61,-78.928,8,1992,0
1992023,51,33.417,-79.098,8,1992,0.0926402063832397
1992025,51,33.385,-79.118,8,1992,0.241165767060942
1992027,47,32.887,-79.513,7,1992,0.2663181817984
1992029,47,32.912,-79.437,8,1992,0.0103288918442108
1992031,49,32.947,-79.387,7,1992,0.0175980146664061
1992033,49,32.983,-79.268,9,1992,0
1992035,49,33.048,-79.102,8,1992,0
1992037,49,33.057,-79.147,9,1992,0
1992039,49,33.067,-79.157,10,1992,0
1992041,49,33.135,-79.15,8,1992,0.17906574769366
1992043,49,33.22,-79.137,8,1992,0.409611728791819
1992045,51,33.352,-79.105,8,1992,0.173022975985897
1992047,51,33.343,-79.12,8,1992,0.218146251458813
1992049,51,33.327,-79.118,8,1992,0.19779044056726
1992051,51,33.32,-79.12,7,1992,0.234041390398363
1992053,51,33.302,-79.123,9,1992,0.219144568076578
1992055,45,32.625,-79.883,9,1992,0.076185109890261
1992057,45,32.598,-79.95,7,1992,0.0593864234726177
1992059,43,32.548,-80.068,8,1992,0.318124118015489
1992063,43,32.492,-80.178,9,1992,0.393355243091632
1992065,43,32.395,-80.287,8,1992,0.194439536049557
1992071,41,32.298,-80.368,9,1992,0.10083374999038
1992073,41,32.28,-80.442,8,1992,0.167623819369343
1992075,41,32.238,-80.507,9,1992,0.186302751221884
1992077,41,32.188,-80.532,9,1992,0.05616573931177
1992079,41,32.072,-80.752,8,1992,0.116252417622617
1992081,39,31.97,-80.748,9,1992,0.0040717257897691
1992085,39,31.852,-80.887,9,1992,0.16938602004776
1992097,57,33.713,-77.885,9,1992,0
1992099,57,33.735,-77.897,7,1992,0
1992101,57,33.79,-77.915,8,1992,0.0419754587983479
1992103,57,33.908,-77.915,9,1992,0
1992105,59,34.047,-77.86,9,1992,0
1992107,59,34.163,-77.778,10,1992,0
1992109,33,31.057,-81.29,9,1992,0.0070502469905696
1992111,33,30.948,-81.303,9,1992,0.0493628568059888
1992113,33,30.925,-81.315,7,1992,0.0433751045642128
1992115,33,30.898,-81.313,8,1992,0.0490319033447202
1992117,31,30.787,-81.383,5,1992,0.0369537664064841
1992119,31,30.765,-81.408,8,1992,0.178982062505385
1992121,31,30.752,-81.435,7,1992,0.128187266549376
1992127,21,28.908,-80.795,8,1992,0
1992129,21,28.923,-80.807,7,1992,0
1992131,23,28.947,-80.822,8,1992,0
1992133,23,29.01,-80.863,8,1992,0.0239663455155677
1992135,25,29.232,-80.997,5,1992,0
1992141,25,29.38,-81.068,8,1992,0.0078776738149883
1992143,27,29.6,-81.17,11,1992,0.0032776135597938
1992147,27,29.758,-81.237,7,1992,0.0455197132015258
1992151,29,29.957,-81.292,9,1992,0.432273212491739
1992159,29,30.33,-81.383,9,1992,0.0398374251056353
1992175,35,31.215,-81.235,5,1992,0.187220942464483
1992177,35,31.308,-81.202,6,1992,0.114848807608737
1992179,35,31.378,-81.157,8,1992,0
1992181,37,31.432,-81.105,8,1992,0.0130852313077046
1992183,37,31.453,-81.087,9,1992,0
1992185,37,31.567,-81.072,8,1992,0.147848150629051
1992187,37,31.583,-81.072,8,1992,0.118703458762572
1992203,63,34.493,-76.493,7,1992,0
1992205,63,34.653,-76.618,8,1992,0
1992207,61,34.608,-77.117,10,1992,0.0290537730416012
1992209,61,34.45,-77.453,9,1992,0.0569142995023414
1993001,45,32.627,-79.883,9,1993,0.407621334818806
1993003,45,32.598,-79.948,6,1993,0.148352782912436
1993009,43,32.55,-80.073,8,1993,0.044151476021632
1993013,43,32.495,-80.16,10,1993,0.193956315351511
1993015,43,32.407,-80.277,10,1993,0.119990354397931
1993017,43,32.405,-80.292,8,1993,0
1993027,39,31.968,-80.75,10,1993,0.570851203208556
1993029,41,32.072,-80.752,8,1993,0.306586285559697
1993031,41,32.172,-80.53,7,1993,0.0522462173844881
1993033,41,32.237,-80.532,6,1993,0.173578234537169
1993035,41,32.277,-80.467,6,1993,0.101391640397789
1993037,47,32.838,-79.647,7,1993,0.27917887824684
1993039,47,32.817,-79.665,7,1993,0.151121492084202
1993041,51,33.302,-79.122,9,1993,0.17554806648146
1993043,51,33.307,-79.12,9,1993,0.211119214921081
1993045,51,33.312,-79.125,8,1993,0.0910464265302348
1993047,51,33.343,-79.12,8,1993,0.0875731346000523
1993049,51,33.357,-79.12,8,1993,0.01322562705741
1993051,51,33.372,-79.12,8,1993,0.0707787731588932
1993053,51,33.412,-79.097,9,1993,0.0835274560568331
1993055,51,33.617,-78.922,8,1993,0.118444206397779
1993057,49,33.22,-79.137,7,1993,0.0590569539434631
1993059,49,33.135,-79.15,8,1993,0.0974403356395698
1993061,49,33.06,-79.163,8,1993,0.275447326759322
1993063,47,32.888,-79.515,7,1993,0.317056231031457
1993065,47,32.91,-79.438,9,1993,0.444710910646249
1993067,49,32.947,-79.388,7,1993,0.0509353406233901
1993069,49,32.983,-79.268,10,1993,0.101981053820115
1993071,49,33.058,-79.147,9,1993,0.298063557660662
1993073,49,33.043,-79.11,8,1993,0
1993075,55,33.782,-77.967,9,1993,0.0093244175326999
1993077,57,33.713,-77.885,8,1993,0
1993079,57,33.735,-77.897,7,1993,0.0043432641250044
1993081,57,33.79,-77.915,6,1993,0.0628790852763011
1993083,57,33.908,-77.913,8,1993,0.0042449684567195
1993085,59,34.047,-77.862,7,1993,0.0029915937315314
1993087,59,34.188,-77.79,9,1993,0.0106533471245227
1993089,61,34.46,-77.467,8,1993,0.0546604097773276
1993099,63,34.51,-76.508,11,1993,0.015741704733835
1993101,63,34.655,-76.618,8,1993,0.10212745457572
1993103,61,34.61,-77.12,10,1993,0.0834272173242478
1993105,55,33.895,-78.192,9,1993,0.203619211841052
1993107,55,33.887,-78.287,10,1993,0.353761878988315
1993109,55,33.887,-78.328,10,1993,0.081760675959535
1993111,53,33.818,-78.555,9,1993,0.429297413110413
1993113,53,33.802,-78.615,8,1993,0
1993115,53,33.79,-78.64,8,1993,0.0664059976941984
1993117,53,33.79,-78.683,8,1993,0.0573506894282212
1993121,39,31.85,-80.887,10,1993,0.132730604852788
1993131,37,31.59,-81.052,6,1993,0.393127519528454
1993133,37,31.587,-81.09,6,1993,0.257739784385959
1993135,37,31.467,-81.08,9,1993,0.295585445037665
1993139,33,31.057,-81.292,8,1993,0.252795072325928
1993145,33,30.932,-81.307,10,1993,0.099218456903407
1993147,33,30.942,-81.313,8,1993,0.0393524088462501
1993149,33,30.9,-81.315,8,1993,0.300370088204611
1993151,31,30.787,-81.383,6,1993,0.168462791491585
1993153,31,30.765,-81.408,8,1993,0.311354212899993
1993155,31,30.752,-81.435,6,1993,0.393645936647689
1993157,27,29.608,-81.177,4,1993,0.0450145306615803
1993159,25,29.392,-81.073,8,1993,0
1993165,25,29.245,-81.002,8,1993,0.0212979928800148
1993167,23,29.022,-80.87,9,1993,0.0365529663595839
1993169,23,28.96,-80.828,11,1993,0.0010160454681319
1993171,21,28.91,-80.795,10,1993,0
1993173,21,28.923,-80.807,6,1993,0
1993177,27,29.762,-81.237,6,1993,0.103900564388593
1993181,29,29.96,-81.292,10,1993,0.202986284442261
1993189,29,30.325,-81.382,8,1993,0.14997514430032
1993201,35,31.217,-81.233,6,1993,0.26208106035678
1993205,35,31.293,-81.197,7,1993,0.391359725137548
1993207,35,31.378,-81.158,8,1993,0.164437421694293
1993209,37,31.43,-81.107,8,1993,0.399953645611258
1994001,43,32.405,-80.275,8,1994,0.983810148681579
1994003,43,32.405,-80.292,7,1994,0.381212000426703
1994005,41,32.298,-80.368,8,1994,0.115217347141096
1994009,41,32.278,-80.443,7,1994,0.0737526962994157
1994011,41,32.238,-80.507,9,1994,0.851705984024267
1994013,41,32.188,-80.532,9,1994,0.392863639208001
1994015,41,32.072,-80.75,8,1994,0.237581360032247
1994021,39,31.968,-80.748,9,1994,0.205108953675958
1994025,39,31.85,-80.885,9,1994,0.383904346990527
1994035,37,31.592,-81.05,9,1994,0.332801714686877
1994037,37,31.573,-81.072,6,1994,0.0762460866157993
1994039,37,31.463,-81.078,9,1994,0.0004960563424976
1994041,37,31.44,-81.088,10,1994,0.0039824617023448
1994043,35,31.387,-81.143,7,1994,0.015301941316555
1994045,35,31.307,-81.198,6,1994,0.408150879273232
1994049,35,31.227,-81.228,6,1994,0.176827697239222
1994061,43,32.495,-80.162,8,1994,0.954120604522857
1994063,43,32.552,-80.093,6,1994,0.606632215132602
1994067,45,32.597,-79.95,6,1994,0.0297836623676696
1994069,45,32.622,-79.895,8,1994,0
1994071,47,32.807,-79.675,7,1994,0.0692181040416232
1994073,47,32.83,-79.658,8,1994,0.203396057488625
1994075,47,32.888,-79.515,8,1994,0.126488631089616
1994077,47,32.91,-79.437,8,1994,0.0570802901464751
1994079,49,32.948,-79.388,6,1994,0.178589816147279
1994081,49,32.985,-79.268,8,1994,0.292652105843417
1994083,49,33.058,-79.147,8,1994,0.0116988876397247
1994085,49,33.068,-79.157,9,1994,0.0459002946325289
1994087,49,33.052,-79.098,9,1994,0
1994089,57,33.71,-77.89,9,1994,0.0058167215316174
1994091,57,33.733,-77.903,8,1994,0.0023764954606333
1994093,57,33.788,-77.92,8,1994,0.111388367254362
1994095,57,33.907,-77.92,9,1994,0.0223205250020656
1994097,59,34.035,-77.868,10,1994,0.0169081357723328
1994099,59,34.188,-77.79,8,1994,0.0189377235091841
1994101,61,34.458,-77.467,8,1994,0.0764548299702618
1994111,63,34.51,-76.508,9,1994,0
1994113,63,34.667,-76.61,6,1994,0.0065955322937554
1994115,61,34.62,-77.13,10,1994,0
1994117,55,33.772,-77.965,8,1994,0.117299181924854
1994119,51,33.618,-78.927,8,1994,0.0843395187747769
1994121,51,33.415,-79.097,9,1994,0.0131634110294622
1994123,51,33.387,-79.117,8,1994,1.26121146668414
1994125,51,33.358,-79.118,9,1994,0.431102399639513
1994127,51,33.347,-79.122,9,1994,0.476763173547023
1994129,51,33.327,-79.122,9,1994,0.449528928958536
1994131,51,33.308,-79.12,10,1994,0.754172836450463
1994133,51,33.303,-79.125,9,1994,0.665061278549094
1994135,49,33.222,-79.137,7,1994,0.13497425462935
1994137,49,33.135,-79.15,7,1994,0.246886635857008
1994139,55,33.898,-78.21,8,1994,0.685234196414036
1994141,55,33.888,-78.29,8,1994,0.042430986618025
1994143,55,33.888,-78.332,8,1994,0.0050099040700227
1994145,53,33.822,-78.558,9,1994,0.603898481759281
1994147,53,33.805,-78.618,9,1994,0.338683120648731
1994149,53,33.792,-78.643,9,1994,0.034853333671764
1994151,53,33.792,-78.685,9,1994,0.0257069784149318
1994153,33,31.053,-81.288,8,1994,0.0397475138663367
1994155,33,30.945,-81.303,9,1994,0.0763013475893836
1994157,33,30.923,-81.313,6,1994,0.0404004228307489
1994159,33,30.897,-81.313,8,1994,0.0791367354203006
1994161,31,30.783,-81.383,5,1994,0.0905605094771349
1994163,31,30.762,-81.407,8,1994,0.268563582904252
1994165,31,30.75,-81.433,7,1994,0.352259537604492
1994169,21,28.908,-80.798,9,1994,0.0020907838759004
1994171,21,28.92,-80.807,6,1994,0.0237774207214023
1994173,23,28.945,-80.822,9,1994,0.0111750331125582
1994175,23,29.008,-80.867,7,1994,0.284990461923533
1994177,25,29.23,-80.997,6,1994,0.0106731620853446
1994183,25,29.378,-81.068,8,1994,0.0013614957862373
1994185,27,29.595,-81.17,9,1994,0.366017756462127
1994189,27,29.757,-81.237,7,1994,0.0725543228453441
1994193,29,29.955,-81.292,9,1994,0.192301828967507
1994201,29,30.327,-81.38,8,1994,0.0767790841127919
1995001,47,32.807,-79.673,7,1995,0.458017163649604
1995003,47,32.832,-79.657,6,1995,0.396900673448739
1995005,47,32.888,-79.515,6,1995,0.531765053441766
1995007,47,32.912,-79.435,8,1995,0.155443313533041
1995009,57,33.908,-77.922,9,1995,0.003502260238417
1995011,57,33.798,-77.922,8,1995,0.0421518334842875
1995013,57,33.745,-77.903,9,1995,0.0239183456199698
1995015,57,33.718,-77.898,6,1995,0.0040925384059484
1995017,55,33.77,-77.965,8,1995,0.0077338089357369
1995019,55,33.897,-78.197,8,1995,0.26455084970055
1995021,55,33.89,-78.288,9,1995,0.277732017433593
1995023,55,33.89,-78.332,9,1995,0.432989342387027
1995025,53,33.822,-78.557,10,1995,0.19810545976009
1995027,53,33.805,-78.617,9,1995,0.0513865625679728
1995029,53,33.792,-78.642,9,1995,0.162600583622735
1995031,53,33.793,-78.685,8,1995,0.12920139081389
1995033,51,33.618,-78.925,7,1995,0.0293499034596833
1995035,51,33.412,-79.085,8,1995,0.0239635802198172
1995037,51,33.385,-79.117,8,1995,0.516821575167634
1995039,51,33.347,-79.122,9,1995,0.379348613661943
1995041,51,33.327,-79.122,8,1995,0.591650105942138
1995043,51,33.322,-79.122,9,1995,0.539877794461787
1995045,51,33.303,-79.123,8,1995,0.318823269411321
1995047,49,32.945,-79.388,8,1995,0.0063944762360326
1995049,49,32.983,-79.268,9,1995,0.234244595292643
1995051,49,33.06,-79.165,7,1995,0.0583530872095397
1995053,49,33.065,-79.16,8,1995,0.012145626990077
1995055,49,33.043,-79.108,7,1995,0
1995057,49,33.127,-79.16,8,1995,0.126044687212403
1995059,49,33.22,-79.138,8,1995,0.0997321916963824
1995061,51,33.455,-79.053,9,1995,0.217513775591657
1995063,59,34.043,-77.862,9,1995,0.0066610365560111
1995065,59,34.187,-77.792,8,1995,0.0128101267245322
1995067,61,34.453,-77.488,9,1995,0.0838535020973932
1995069,61,34.615,-77.148,9,1995,0.12540358456934
1995071,63,34.667,-76.632,8,1995,0.0093171402255624
1995081,63,34.493,-76.497,9,1995,0
1995087,39,31.968,-80.748,10,1995,0.174116147441483
1995091,39,31.85,-80.883,9,1995,0.437957290083608
1995101,37,31.592,-81.05,7,1995,0.224508456950639
1995103,37,31.572,-81.07,7,1995,0.0787348950280286
1995105,29,30.327,-81.38,9,1995,0.0916230403745983
1995113,29,29.97,-81.297,9,1995,0.0213380344643335
1995117,27,29.772,-81.238,9,1995,0.0806459682305123
1995121,27,29.605,-81.177,5,1995,0.103451009171033
1995123,21,28.907,-80.797,8,1995,0
1995125,21,28.92,-80.808,6,1995,0
1995127,23,28.943,-80.822,9,1995,0
1995129,23,29.007,-80.863,9,1995,0
1995131,25,29.228,-80.997,6,1995,0
1995137,25,29.378,-81.068,8,1995,0.0276249811611864
1995143,35,31.213,-81.232,7,1995,0.118386277787069
1995147,35,31.292,-81.197,9,1995,0.0273693824029895
1995149,35,31.377,-81.157,9,1995,0.445856387844709
1995151,37,31.43,-81.105,9,1995,0.530546559046064
1995153,37,31.453,-81.087,8,1995,0.366829204767103
1995155,33,31.055,-81.287,8,1995,0.0329326271743542
1995157,33,30.942,-81.302,9,1995,0.0490608448598558
1995159,33,30.94,-81.312,7,1995,0.0188055494170549
1995161,33,30.898,-81.312,8,1995,0
1995163,31,30.785,-81.383,6,1995,0.0028341580612983
1995165,31,30.762,-81.407,8,1995,0.0866376080229837
1995167,31,30.75,-81.433,8,1995,0.10799934247473
1995181,41,32.07,-80.752,9,1995,0.764565166186291
1995183,41,32.17,-80.528,7,1995,0.100975780946079
1995185,41,32.237,-80.527,6,1995,1.21751458500438
1995187,41,32.277,-80.465,6,1995,0.266986213571781
1995189,41,32.293,-80.385,8,1995,0.1118861514449
1995193,43,32.393,-80.287,9,1995,0.621503450092445
1995195,43,32.395,-80.298,8,1995,0.475468828294158
1995201,43,32.492,-80.177,9,1995,0.163253094200032
1995203,43,32.552,-80.093,6,1995,0.301152233527086
1995207,45,32.597,-79.952,6,1995,0.156911710728513
1995209,45,32.622,-79.893,9,1995,0.293451248476018
1996001,47,32.807,-79.673,7,1996,0.177810300605729
1996003,47,32.83,-79.657,6,1996,0.231092724028141
1996005,47,32.89,-79.513,6,1996,0.0073651166659828
1996007,47,32.912,-79.437,8,1996,0.109454885328516
1996009,49,32.948,-79.387,7,1996,0.0076116212275651
1996011,49,32.983,-79.268,9,1996,0
1996013,49,33.06,-79.162,9,1996,0.263076591479863
1996015,57,33.708,-77.89,8,1996,0
1996017,57,33.733,-77.902,7,1996,0.0023723142924068
1996019,57,33.79,-77.92,8,1996,0
1996021,57,33.907,-77.92,9,1996,0.0074276043908699
1996023,59,34.042,-77.867,7,1996,0.0073139281787314
1996025,59,34.188,-77.79,7,1996,0.138781440919457
1996027,61,34.458,-77.468,8,1996,0.192635574149742
