Dataset: Southeast US Fall,,,,,,
Species Name: Loligo squid (Loligo spp.),,,,,,
,,,,,,
HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
1990393,59,34.192,-77.77,6,1990,0.0236096989205185
1990401,61,34.45,-77.453,9,1990,0.176969220760755
1990405,67,35.092,-75.935,8,1990,0.155524220106812
1990407,67,35.137,-75.838,8,1990,0.0949435017262533
1990411,65,34.987,-76.107,8,1990,0.0038271191352103
1990413,65,34.793,-76.34,8,1990,0.0066737645940627
1990419,63,34.653,-76.617,8,1990,0
1990429,49,32.983,-79.268,8,1990,0.0309610236930718
1990431,49,33.058,-79.147,8,1990,0.420835421499379
1990433,49,33.048,-79.1,7,1990,0.617833384966097
1990435,49,33.068,-79.155,9,1990,0.0626551612781467
1990437,49,33.137,-79.148,8,1990,0
1990439,49,33.22,-79.137,7,1990,0
1990441,51,33.303,-79.122,9,1990,0
1990443,51,33.323,-79.12,7,1990,0
1990445,55,33.783,-77.965,9,1990,0.0335737058710764
1990449,55,33.905,-78.188,8,1990,0
1990451,55,33.903,-78.273,9,1990,0
1990453,55,33.902,-78.315,9,1990,0
1990457,45,32.622,-79.892,8,1990,0
1990459,45,32.598,-79.947,6,1990,0
1990461,43,32.548,-80.073,7,1990,0
1990463,43,32.492,-80.178,8,1990,0
1990465,43,32.407,-80.277,8,1990,0
1990471,41,32.28,-80.443,7,1990,0
1990473,33,31.043,-81.298,9,1990,0
1990475,33,30.927,-81.315,7,1990,0
1990477,33,30.932,-81.305,8,1990,0
1990479,33,30.882,-81.312,8,1990,0
1990481,31,30.765,-81.408,7,1990,0
1990483,31,30.752,-81.435,6,1990,0
1990485,31,30.773,-81.4,7,1990,0
1990487,23,28.95,-80.823,9,1990,0
1990489,23,29.02,-80.868,9,1990,0
1990491,25,29.232,-80.997,7,1990,0
1990493,25,29.38,-81.067,8,1990,0
1990495,27,29.6,-81.17,8,1990,0
1990497,27,29.76,-81.237,8,1990,0
1990499,29,29.96,-81.292,9,1990,0
1990501,29,30.33,-81.382,9,1990,0
1990503,35,31.217,-81.233,5,1990,0
1990505,35,31.308,-81.2,6,1990,0
1990507,35,31.38,-81.155,9,1990,0
1990509,37,31.43,-81.107,10,1990,0
1990511,37,31.453,-81.088,9,1990,0
1990513,37,31.582,-81.07,6,1990,0
1990515,37,31.585,-81.09,6,1990,0
1990519,53,33.817,-78.557,8,1990,0
1990521,53,33.803,-78.617,7,1990,0
1990523,53,33.79,-78.638,8,1990,0.0046070065109281
1990525,53,33.79,-78.683,8,1990,0
1990527,51,33.608,-78.923,8,1990,0
1990529,51,33.415,-79.097,7,1990,0
1990531,51,33.373,-79.12,8,1990,0
1990533,51,33.353,-79.108,7,1990,0
1990535,51,33.345,-79.117,7,1990,0.004906088723751
1990537,51,33.32,-79.12,8,1990,0
1990539,39,31.85,-80.888,9,1990,0
1990541,39,31.968,-80.752,9,1990,0.0238495967659323
1990543,41,32.072,-80.752,7,1990,0
1990545,41,32.172,-80.53,7,1990,0
1990547,41,32.237,-80.532,6,1990,0
1991367,45,32.627,-79.883,8,1991,0.0058316451233295
1991369,45,32.597,-79.95,6,1991,0
1991371,43,32.548,-80.07,7,1991,0
1991373,43,32.495,-80.16,9,1991,0.0043819044195304
1991375,43,32.407,-80.277,9,1991,0
1991377,33,31.058,-81.29,10,1991,0
1991379,33,30.943,-81.313,9,1991,0
1991381,47,32.807,-79.673,8,1991,0
1991383,47,32.84,-79.645,8,1991,0.0031545573756742
1991385,47,32.898,-79.51,8,1991,0
1991387,47,32.918,-79.432,8,1991,0.0730135546607099
1991389,49,32.955,-79.377,7,1991,0.0117633051345355
1991391,51,33.302,-79.122,9,1991,0.0027658766192327
1991393,51,33.323,-79.12,9,1991,0
1991395,51,33.32,-79.118,10,1991,0.0076779084112791
1991397,49,33.222,-79.135,9,1991,0
1991399,49,33.137,-79.148,9,1991,0.198211022127835
1991401,49,33.068,-79.155,10,1991,0.983793696518199
1991403,49,33.05,-79.098,9,1991,0.124833478580133
1991405,49,33.058,-79.147,8,1991,1.20444402644639
1991407,49,33,-79.262,9,1991,0.0387182977823643
1991413,57,33.712,-77.887,8,1991,0
1991415,57,33.737,-77.898,8,1991,0
1991417,57,33.79,-77.913,8,1991,0
1991419,57,33.908,-77.915,9,1991,0
1991421,59,34.048,-77.873,11,1991,0
1991423,59,34.195,-77.768,8,1991,0
1991425,67,35.133,-75.842,10,1991,0.0588928863613282
1991429,67,35.093,-75.933,9,1991,0.477110308376108
1991433,65,34.985,-76.105,9,1991,0.178080949883256
1991435,65,34.803,-76.33,9,1991,0.0189679809289173
1991437,63,34.653,-76.618,8,1991,0
1991439,63,34.502,-76.498,10,1991,0
1991441,61,34.61,-77.118,10,1991,0.0174818667741251
1991445,51,33.343,-79.12,8,1991,0.0557097792067796
1991447,51,33.352,-79.108,8,1991,0.0979382079243206
1991449,51,33.37,-79.12,8,1991,0
1991451,51,33.418,-79.1,8,1991,0.0150441585675759
1991453,51,33.608,-78.928,9,1991,0
1991455,55,33.782,-77.968,9,1991,0
1991459,55,33.895,-78.192,9,1991,0
1991461,55,33.887,-78.285,10,1991,0
1991463,55,33.887,-78.328,9,1991,0.0012719169007647
1991469,53,33.818,-78.553,9,1991,0
1991471,53,33.802,-78.613,8,1991,0.0042571633568563
1991473,53,33.79,-78.64,9,1991,0.0031621903663904
1991475,53,33.792,-78.685,9,1991,0.0048503732858361
1991479,39,31.968,-80.75,10,1991,0.0420098997125854
1991481,39,31.853,-80.885,9,1991,0
1991483,37,31.592,-81.053,9,1991,0
1991485,37,31.587,-81.088,8,1991,0
1991487,37,31.465,-81.08,11,1991,0
1991489,37,31.442,-81.09,11,1991,0.0078101678163883
1991491,35,31.388,-81.145,8,1991,0.0023240318471643
1991493,21,28.91,-80.795,9,1991,0
1991495,21,28.923,-80.807,8,1991,0
1991497,23,28.948,-80.822,9,1991,0.0027256437968232
1991499,23,29.01,-80.863,8,1991,0
1991501,25,29.233,-80.997,7,1991,0
1991503,25,29.38,-81.068,9,1991,0
1991505,27,29.598,-81.172,8,1991,0
1991507,27,29.758,-81.237,7,1991,0
1991509,29,29.958,-81.292,10,1991,0
1991511,29,30.33,-81.382,9,1991,0
1991513,31,30.775,-81.398,7,1991,0
1991515,31,30.763,-81.41,8,1991,0
1991517,31,30.752,-81.435,7,1991,0
1991519,33,30.883,-81.31,9,1991,0
1991521,33,30.933,-81.305,10,1991,0
1991523,35,31.215,-81.233,7,1991,0
1991525,35,31.293,-81.197,9,1991,0
1991527,41,32.072,-80.752,8,1991,0
1991529,41,32.173,-80.53,7,1991,0.456290941677185
1991531,41,32.235,-80.532,6,1991,0.0160477444564596
1991533,41,32.277,-80.467,6,1991,0
1991535,41,32.293,-80.387,8,1991,0.137831046163486
1992367,47,32.807,-79.673,8,1992,0.0560340726577526
1992369,47,32.83,-79.657,8,1992,0.001273638141825
1992371,47,32.888,-79.515,8,1992,0.0016131514795921
1992373,47,32.91,-79.437,9,1992,0.0891949666173668
1992375,49,32.947,-79.388,7,1992,0.0430362771042548
1992377,49,32.983,-79.267,9,1992,0.0505311420634868
1992379,49,33.058,-79.147,9,1992,0.918205272414361
1992381,59,34.18,-77.777,10,1992,0.21974125337796
1992389,61,34.448,-77.455,9,1992,0.0337510722726285
1992391,61,34.605,-77.137,9,1992,0.0866743844656107
1992393,67,35.135,-75.845,10,1992,0.283317496630305
1992397,67,35.093,-75.932,9,1992,0.518848319950586
1992401,65,34.983,-76.103,9,1992,0.147194105928996
1992403,65,34.802,-76.332,9,1992,0
1992409,63,34.493,-76.493,7,1992,0.0564641235239459
1992413,63,34.652,-76.6,7,1992,0.0365453645636482
1992421,59,34.059,-77.855,9,1992,0
1992423,57,33.912,-77.897,10,1992,0.171175795151758
1992425,57,33.8,-77.918,8,1992,0.046487209825599
1992427,57,33.748,-77.898,9,1992,0.0361935829898988
1992429,57,33.722,-77.892,8,1992,0.131574442955881
1992435,49,33.043,-79.11,7,1992,0.006093162600761
1992437,49,33.06,-79.163,8,1992,0.592238525522581
1992439,49,33.127,-79.16,8,1992,0.0093980687833809
1992441,49,33.213,-79.117,9,1992,0
1992443,51,33.302,-79.122,10,1992,0
1992445,51,33.305,-79.12,11,1992,0.0054921384052579
1992447,51,33.325,-79.12,9,1992,0.0045234081391721
1992449,51,33.343,-79.12,9,1992,0.0065764891440219
1992451,51,33.353,-79.107,9,1992,0.0033146153049111
1992453,55,33.783,-77.967,8,1992,0.0020679319776725
1992457,55,33.895,-78.19,8,1992,0.0646035943244089
1992459,55,33.887,-78.287,9,1992,0.110717582042185
1992461,55,33.887,-78.33,9,1992,0.0084032023907289
1992467,53,33.818,-78.555,9,1992,0.0117092388512857
1992469,53,33.8,-78.615,8,1992,0.0129756880332305
1992471,53,33.788,-78.64,8,1992,0.058525805582867
1992473,53,33.79,-78.683,8,1992,0.0030723583622261
1992475,51,33.608,-78.93,8,1992,0.0111241914144191
1992477,51,33.417,-79.098,8,1992,0.0201714043100103
1992479,51,33.385,-79.117,8,1992,0.055287464607502
1992481,43,32.405,-80.292,8,1992,0.0377623865111168
1992483,43,32.395,-80.287,9,1992,0.0344984686525796
1992485,43,32.492,-80.177,9,1992,0.116560968017968
1992487,43,32.553,-80.09,7,1992,0
1992489,45,32.597,-79.95,6,1992,0.0096505040142988
1992491,45,32.622,-79.893,8,1992,0.0563880837462705
1992493,37,31.592,-81.053,9,1992,0
1992495,37,31.587,-81.088,8,1992,0
1992497,37,31.465,-81.08,11,1992,0.0480944412120678
1992499,37,31.443,-81.092,11,1992,0.018136677227326
1992501,35,31.388,-81.143,8,1992,0.0409503810626653
1992503,35,31.307,-81.2,7,1992,0.0023589859992856
1992505,35,31.215,-81.233,6,1992,0
1992507,33,31.057,-81.292,7,1992,0
1992509,33,30.947,-81.305,8,1992,0.20494896852519
1992511,21,28.91,-80.795,11,1992,0
1992513,21,28.922,-80.807,6,1992,0
1992515,23,28.948,-80.822,10,1992,0
1992517,23,29.01,-80.863,8,1992,0
1992519,25,29.235,-80.998,6,1992,0
1992521,25,29.38,-81.068,8,1992,0
1992523,27,29.6,-81.17,10,1992,0
1992525,27,29.76,-81.238,7,1992,0
1992527,29,29.96,-81.292,10,1992,0
1992529,29,30.332,-81.382,8,1992,0
1992531,39,31.843,-80.895,9,1992,0.0715117767576504
1992533,39,31.967,-80.765,10,1992,0.0305379434232685
1992535,41,32.063,-80.763,8,1992,0
1992537,41,32.173,-80.53,9,1992,0.377766614726472
1992539,41,32.237,-80.53,7,1992,0.855650460088545
1992541,41,32.277,-80.465,6,1992,0
1992545,31,30.763,-81.422,8,1992,0
1992547,31,30.753,-81.417,8,1992,0
1992549,31,30.775,-81.4,7,1992,0
1992551,33,30.883,-81.312,10,1992,0.03753999630222
1992553,33,30.927,-81.315,7,1992,0
1993367,47,32.807,-79.673,8,1993,0
1993369,47,32.83,-79.657,7,1993,0
1993371,47,32.888,-79.515,7,1993,0
1993373,47,32.91,-79.437,8,1993,0.0035675181341546
1993375,49,32.947,-79.387,7,1993,0
1993377,59,34.187,-77.79,9,1993,0
1993385,61,34.458,-77.467,10,1993,0
1993387,61,34.617,-77.147,8,1993,0
1993391,63,34.497,-76.498,10,1993,0
1993395,63,34.665,-76.612,6,1993,0.0143750163480225
1993399,67,35.135,-75.84,10,1993,0.387171315601977
1993403,67,35.098,-75.938,9,1993,0.62714477861548
1993405,65,34.992,-76.112,8,1993,0.0344045958510389
1993407,65,34.81,-76.34,10,1993,0
1993417,59,34.048,-77.86,8,1993,0
1993419,49,33.218,-79.138,8,1993,0
1993421,49,33.135,-79.15,9,1993,0
1993423,49,33.067,-79.157,9,1993,0.289136112736938
1993425,49,33.07,-79.162,9,1993,0.0807501399141011
1993427,49,33.048,-79.1,8,1993,1.32655216656202
1993429,49,32.993,-79.265,9,1993,0.0418386923328568
1993431,45,32.627,-79.883,9,1993,0.0008851915259941
1993433,45,32.597,-79.95,7,1993,0
1993435,43,32.55,-80.072,8,1993,0.0244927188144531
1993437,43,32.495,-80.158,9,1993,0
1993439,43,32.405,-80.292,7,1993,0
1993441,33,31.055,-81.29,8,1993,0
1993443,33,30.93,-81.303,10,1993,0
1993445,33,30.94,-81.312,9,1993,0
1993447,33,30.897,-81.313,10,1993,0
1993449,31,30.782,-81.383,6,1993,0
1993451,31,30.76,-81.408,9,1993,0
1993453,31,30.75,-81.433,7,1993,0
1993455,21,28.905,-80.797,7,1993,0
1993457,21,28.92,-80.808,6,1993,0
1993459,23,28.945,-80.823,10,1993,0
1993461,23,29.007,-80.863,8,1993,0
1993463,25,29.228,-80.998,5,1993,0
1993465,25,29.378,-81.068,9,1993,0
1993467,27,29.595,-81.17,9,1993,0
1993469,27,29.757,-81.237,6,1993,0
1993471,29,29.957,-81.29,10,1993,0
1993473,29,30.327,-81.382,9,1993,0
1993475,43,32.405,-80.277,9,1993,0.0021744961953538
1993477,41,32.298,-80.368,8,1993,0.016355004784859
1993479,41,32.278,-80.443,7,1993,0
1993481,41,32.238,-80.507,8,1993,0
1993483,41,32.187,-80.532,9,1993,0.169665601707429
1993485,41,32.06,-80.76,8,1993,0
1993487,35,31.213,-81.232,7,1993,0
1993489,35,31.29,-81.195,9,1993,0
1993491,35,31.377,-81.155,9,1993,0.28239983403108
1993493,37,31.432,-81.102,8,1993,0.170430866859943
1993495,37,31.453,-81.087,8,1993,0.0790933976182498
1993497,37,31.57,-81.072,6,1993,0.0010997041857219
1993499,37,31.582,-81.068,6,1993,0.0041862154747543
1993501,39,31.842,-80.89,10,1993,0.352232245468518
1993503,39,31.965,-80.765,10,1993,1.81544326988125
1993505,51,33.602,-78.937,9,1993,0.0028742932803398
1993507,53,33.792,-78.685,9,1993,0.186353055491811
1993509,53,33.79,-78.658,9,1993,0.0801106469501596
1993511,53,33.808,-78.632,8,1993,0.121978204075491
1993513,53,33.822,-78.557,9,1993,0.0945139255459189
1993515,55,33.888,-78.345,9,1993,0.0009073183609794
1993517,55,33.89,-78.303,9,1993,0.0035070150753756
1993519,55,33.897,-78.195,8,1993,0
1993521,57,33.908,-77.92,10,1993,0
1993523,57,33.8,-77.922,9,1993,0
1993525,57,33.743,-77.903,10,1993,0
1993527,57,33.72,-77.897,9,1993,0.0291027672748361
1993533,55,33.77,-77.965,8,1993,0.0110818475691855
1993541,51,33.415,-79.098,9,1993,0.260593660736098
1993543,51,33.385,-79.118,8,1993,0.251611418653507
1993545,51,33.358,-79.122,8,1993,0.517019835074798
1993547,51,33.348,-79.105,9,1993,0.457371798328823
1993549,51,33.327,-79.12,8,1993,0.0455603720914982
1993551,51,33.32,-79.122,8,1993,0.0119305264085946
1993553,51,33.302,-79.123,9,1993,0.0071397565533357
1994367,47,32.807,-79.673,8,1994,0
1994369,47,32.83,-79.655,7,1994,0.0172064732952553
1994371,47,32.888,-79.515,7,1994,0
1994373,47,32.912,-79.437,8,1994,0
1994375,49,32.947,-79.388,7,1994,0.007645967714249
1994377,49,32.983,-79.268,9,1994,0
1994383,55,33.77,-77.965,8,1994,0.0012125600635731
1994387,55,33.897,-78.195,8,1994,0
1994389,51,33.323,-79.122,9,1994,0
1994391,51,33.32,-79.12,11,1994,0.0030460918490028
1994393,51,33.303,-79.123,10,1994,0
1994395,49,33.22,-79.137,9,1994,0
1994397,49,33.135,-79.152,9,1994,0.0030642857289734
1994399,49,33.067,-79.158,10,1994,0.108085446447337
1994401,49,33.067,-79.16,8,1994,0.0776576155455978
1994403,49,33.048,-79.1,8,1994,0.181497188036562
1994405,57,33.708,-77.89,8,1994,0.123225019916528
1994407,57,33.733,-77.903,8,1994,0.138074386262809
1994409,57,33.788,-77.92,7,1994,0.894192399328235
1994411,57,33.907,-77.92,9,1994,0.596029910219571
1994413,59,34.04,-77.867,7,1994,0.10042648942657
1994417,59,34.198,-77.782,8,1994,0.425516124541084
1994421,67,35.14,-75.843,12,1994,2.91590931265464
1994427,67,35.098,-75.938,9,1994,3.6735822428604
1994429,65,34.992,-76.113,9,1994,2.48237740644556
1994431,65,34.812,-76.34,9,1994,0.793693537076784
1994437,63,34.508,-76.508,10,1994,0.0070806010557625
1994441,63,34.662,-76.612,8,1994,0
1994447,61,34.62,-77.128,11,1994,4.0968501731846
1994449,61,34.458,-77.467,9,1994,0.167652164405584
1994455,55,33.89,-78.292,10,1994,0.118403264108123
1994457,55,33.89,-78.33,10,1994,0.0043661442019885
1994463,53,33.82,-78.557,9,1994,0.0013180597573404
1994465,53,33.805,-78.617,8,1994,0.0060620385117122
1994467,53,33.792,-78.643,8,1994,0.14230180708252
1994469,53,33.792,-78.687,8,1994,0.0385359713517195
1994471,51,33.618,-78.925,9,1994,0.0166711953512169
1994473,51,33.413,-79.097,9,1994,0.696244660304437
1994475,51,33.387,-79.118,8,1994,0.0006934845998558
1994477,51,33.347,-79.122,9,1994,0.0013234137683125
1994479,51,33.355,-79.108,9,1994,0
1994481,45,32.628,-79.883,9,1994,0.0110652982694609
1994483,45,32.603,-79.94,7,1994,0.066266794231519
1994485,43,32.548,-80.072,8,1994,0.0597104557775261
1994487,43,32.495,-80.16,9,1994,0.0296819691039252
1994489,31,30.76,-81.422,8,1994,0
1994491,31,30.76,-81.407,8,1994,0
1994493,31,30.775,-81.397,8,1994,0
1994495,33,30.882,-81.31,10,1994,0
1994497,33,30.923,-81.315,8,1994,0
1994499,33,30.928,-81.303,10,1994,0
1994501,33,31.038,-81.298,9,1994,0
1994503,35,31.213,-81.232,6,1994,0
1994505,35,31.292,-81.197,8,1994,0.0024124368486409
1994507,43,32.403,-80.275,10,1994,0.958946933109154
1994509,43,32.403,-80.293,8,1994,0.0386530170967904
1994511,41,32.298,-80.367,8,1994,1.71842588684766
1994513,41,32.28,-80.443,6,1994,0.0076292390007363
1994515,41,32.238,-80.507,7,1994,0.0444413803818678
1994517,41,32.188,-80.532,8,1994,0.212764257843313
1994519,41,32.067,-80.75,9,1994,0.0469757632215562
1994521,29,30.328,-81.382,9,1994,0
1994523,29,29.968,-81.297,9,1994,0
1994525,27,29.773,-81.24,9,1994,0.0012547240213987
1994527,27,29.605,-81.175,7,1994,0.0057569062960489
1994529,21,28.907,-80.798,9,1994,0.0018294291376745
1994531,21,28.92,-80.807,8,1994,0.0901288262078545
1994533,23,28.945,-80.823,10,1994,0.222746591380564
1994535,23,29.007,-80.865,7,1994,0.0527797322604213
1994537,25,29.228,-80.997,5,1994,0.07267892426686
1994539,25,29.377,-81.068,8,1994,0.116310918179328
1994541,35,31.377,-81.155,10,1994,0.666001142342023
1994543,37,31.428,-81.105,10,1994,0.0311505229752542
1994545,37,31.453,-81.087,10,1994,0.0551060848538986
1994547,37,31.572,-81.073,8,1994,0.0480398961961076
1994549,37,31.582,-81.07,8,1994,0.10902303128828
1994551,39,31.843,-80.893,8,1994,0
1994553,39,31.965,-80.763,7,1994,0.262154379783586
1995377,49,32.983,-79.268,9,1995,0.0515576438692673
1995379,49,33.062,-79.163,8,1995,0.703170310239356
1995381,49,33.065,-79.162,8,1995,2.16843876993754
1995383,49,33.045,-79.11,7,1995,0.0418108398363995
1995385,49,33.127,-79.16,8,1995,0.0587213054747727
1995387,49,33.22,-79.138,8,1995,0.0041892656098107
1995389,51,33.302,-79.125,9,1995,0.0382276613586528
1995391,51,33.325,-79.122,9,1995,0.0048731047299086
1995393,51,33.32,-79.122,10,1995,0.0213671255235672
1995399,57,33.71,-77.893,6,1995,0.0090556551315125
1995401,57,33.735,-77.902,8,1995,0.0020958254034024
1995403,57,33.79,-77.915,8,1995,0.0004989775940359
1995405,57,33.907,-77.92,9,1995,0.0053478751614263
1995407,59,34.038,-77.872,8,1995,0.0467776474384912
1995411,59,34.188,-77.79,10,1995,0
1995415,67,35.15,-75.833,8,1995,0
1995417,67,35.088,-75.95,8,1995,0
1995421,65,34.992,-76.112,9,1995,0
1995423,65,34.812,-76.34,10,1995,0
1995427,51,33.347,-79.102,10,1995,0.009847356262087
1995429,51,33.373,-79.123,9,1995,0
1995431,51,33.415,-79.097,8,1995,0.0036645169050877
1995433,51,33.457,-79.055,8,1995,0
1995435,51,33.6,-78.938,7,1995,0.004607121480611
1995437,53,33.78,-78.677,10,1995,0
1995439,53,33.792,-78.642,9,1995,0.0165325549626369
1995441,53,33.805,-78.618,9,1995,0
1995443,53,33.822,-78.558,10,1995,0
1995445,55,33.888,-78.343,9,1995,0
1995447,55,33.89,-78.303,9,1995,0
1995449,55,33.898,-78.212,8,1995,0
1995453,63,34.497,-76.498,10,1995,0.047566741450001
1995457,63,34.663,-76.613,8,1995,0
1995463,61,34.62,-77.13,10,1995,0
1995465,61,34.46,-77.465,10,1995,0.0046778426870575
1995473,47,32.89,-79.515,8,1995,0
1995475,47,32.91,-79.438,8,1995,0
1995477,49,32.948,-79.388,7,1995,0
1995479,47,32.84,-79.648,7,1995,0
1995481,47,32.815,-79.665,8,1995,0
1995483,45,32.627,-79.882,9,1995,0.11878004056603
1995485,45,32.605,-79.937,7,1995,0.0046366677122879
1995487,43,32.548,-80.072,8,1995,0.032102319064282
1995489,43,32.495,-80.16,9,1995,0.0040940647039896
1995491,43,32.405,-80.277,8,1995,0.0276638345610165
1995493,43,32.398,-80.307,7,1995,0.0065837115030895
1995495,41,32.297,-80.37,9,1995,0.0747843369470171
1995497,29,30.343,-81.38,9,1995,0
1995499,29,29.968,-81.297,8,1995,0
1995501,27,29.772,-81.24,10,1995,0
1995503,27,29.607,-81.177,7,1995,0
1995505,25,29.392,-81.077,7,1995,0
1995507,21,28.907,-80.797,10,1995,0
1995509,21,28.92,-80.808,7,1995,0
1995511,23,28.945,-80.822,10,1995,0
1995513,23,29.007,-80.865,6,1995,0
1995515,25,29.23,-80.997,6,1995,0
1995517,31,30.752,-81.415,10,1995,0
1995519,31,30.76,-81.423,9,1995,0
1995521,31,30.773,-81.398,8,1995,0
1995523,33,30.882,-81.31,10,1995,0.0008965411925585
1995525,33,30.928,-81.305,9,1995,0
1995527,33,30.923,-81.313,7,1995,0
1995529,33,31.04,-81.298,8,1995,0.0025485809207744
1995531,35,31.213,-81.233,5,1995,0
1995533,39,31.842,-80.893,10,1995,0.201330639526957
1995535,39,31.965,-80.762,10,1995,0.0458059698035639
1995537,41,32.063,-80.76,9,1995,0.0096892001998668
1995539,41,32.172,-80.528,9,1995,0.761111160271197
1995541,41,32.235,-80.528,7,1995,0.090905905188217
1995543,41,32.275,-80.463,6,1995,0.175762878652857
1995545,35,31.29,-81.193,8,1995,0
1995547,35,31.375,-81.155,8,1995,0
1995549,37,31.428,-81.107,9,1995,0
1995551,37,31.45,-81.088,9,1995,0
1995553,37,31.583,-81.088,8,1995,0
1995555,37,31.582,-81.068,9,1995,0.00095793684465
1995557,55,33.77,-77.965,10,1995,0.0302699761071209
1996367,47,32.81,-79.678,8,1996,0
1996369,47,32.833,-79.662,8,1996,0
1996371,47,32.892,-79.52,7,1996,0
1996373,47,32.913,-79.443,8,1996,0
1996375,49,32.95,-79.395,8,1996,0
1996377,49,32.988,-79.273,10,1996,0
1996379,49,33.063,-79.168,9,1996,0
1996381,49,33.068,-79.167,9,1996,0
1996383,49,33.047,-79.115,7,1996,0
1996385,49,33.13,-79.167,7,1996,0
1996387,49,33.223,-79.142,7,1996,0
1996395,55,33.785,-77.978,9,1996,0
1996397,55,33.898,-78.197,8,1996,0
1996399,55,33.893,-78.295,9,1996,0
1996401,55,33.892,-78.337,10,1996,0
1996403,53,33.795,-78.648,9,1996,0
1996405,53,33.795,-78.692,8,1996,0
1996411,57,33.713,-77.895,8,1996,0
1996413,57,33.733,-77.903,8,1996,0.043699299962091
1996415,57,33.788,-77.918,8,1996,0
1996417,57,33.912,-77.923,9,1996,0
1996419,59,34.038,-77.87,12,1996,0
1996423,59,34.202,-77.788,9,1996,1.09373663888245
1996431,61,34.463,-77.468,9,1996,0.144979595155576
1996433,67,35.152,-75.838,8,1996,0.0706793233936766
1996441,65,34.987,-76.132,8,1996,0.125474944333483
1996443,65,34.812,-76.347,10,1996,0.318512884692559
1996451,63,34.667,-76.615,7,1996,0
1996457,63,34.653,-77.032,12,1996,0
1996459,61,34.622,-77.133,10,1996,0
1996461,53,33.833,-78.565,8,1996,0
1996463,53,33.827,-78.613,8,1996,0
1996465,51,33.622,-78.93,8,1996,0
1996467,51,33.47,-79.052,7,1996,0
1996469,51,33.417,-79.102,7,1996,0
1996471,51,33.387,-79.125,7,1996,0
1996473,51,33.348,-79.127,9,1996,0
1996475,51,33.328,-79.127,9,1996,0
1996477,51,33.323,-79.128,9,1996,0
1996479,51,33.307,-79.13,10,1996,0
1996481,43,32.402,-80.315,8,1996,0
